YYYY/MM/DD_HH:MM:SS,Block Position [ft],Surface Rotation [rpm],Flow In [gpm],Hook Load [klb],Bit Depth [ft],ROP [fph],Activity
2021-02-08 05:58:52+00:00,160.9,59.83,807.0,58.3,380.5,0.0,114
2021-02-08 05:58:53+00:00,160.9,59.87,802.04,58.3,380.5,0.0,114
2021-02-08 05:58:54+00:00,160.9,60.14,784.28,58.3,380.5,0.0,114
2021-02-08 05:58:55+00:00,160.9,59.99,792.17,58.2,380.5,0.0,114
2021-02-08 05:58:56+00:00,160.9,59.96,804.01,58.2,380.5,0.0,114
2021-02-08 05:58:57+00:00,160.9,60.39,805.98,58.2,380.5,0.0,114
2021-02-08 05:58:58+00:00,160.9,59.83,804.01,58.3,380.5,0.0,114
2021-02-08 05:58:59+00:00,160.9,60.05,780.33,58.3,380.5,0.0,114
2021-02-08 05:59:00+00:00,160.9,60.02,788.23,58.2,380.5,0.0,114
2021-02-08 05:59:01+00:00,160.9,60.39,799.05,58.3,380.5,0.0,114
2021-02-08 05:59:02+00:00,160.9,60.2,806.94,58.2,380.5,0.0,114
2021-02-08 05:59:03+00:00,160.9,59.93,806.94,58.3,380.5,0.0,114
2021-02-08 05:59:04+00:00,160.9,60.02,801.02,58.3,380.5,0.0,114
2021-02-08 05:59:05+00:00,160.9,60.08,783.32,58.3,380.5,0.0,114
2021-02-08 05:59:06+00:00,160.9,59.93,778.36,58.2,380.5,0.0,114
2021-02-08 05:59:07+00:00,160.9,60.29,794.14,58.2,380.5,0.0,114
2021-02-08 05:59:08+00:00,160.9,59.96,805.98,58.4,380.5,0.0,114
2021-02-08 05:59:09+00:00,160.9,60.08,794.14,58.3,380.5,0.0,114
2021-02-08 05:59:10+00:00,160.9,60.26,787.27,58.3,380.5,0.0,114
2021-02-08 05:59:11+00:00,160.9,59.93,801.08,58.2,380.5,0.0,114
2021-02-08 05:59:12+00:00,160.9,60.08,807.96,58.3,380.5,0.0,114
2021-02-08 05:59:13+00:00,160.9,60.17,807.96,58.4,380.5,0.0,114
2021-02-08 05:59:14+00:00,160.9,60.42,795.1,58.3,380.5,0.0,114
2021-02-08 05:59:15+00:00,160.9,60.2,780.33,58.3,380.5,0.0,114
2021-02-08 05:59:16+00:00,160.9,59.87,793.13,58.4,380.5,0.0,114
2021-02-08 05:59:17+00:00,160.9,60.11,792.17,58.3,380.5,0.0,114
2021-02-08 05:59:18+00:00,160.9,59.93,793.18,58.3,380.5,0.0,114
2021-02-08 05:59:19+00:00,160.9,59.83,805.98,58.2,380.5,0.0,114
2021-02-08 05:59:20+00:00,160.9,60.02,811.9,58.2,380.5,0.0,114
2021-02-08 05:59:21+00:00,160.9,59.9,811.9,58.4,380.5,0.0,114
2021-02-08 05:59:22+00:00,160.9,60.11,786.25,58.3,380.5,0.0,114
2021-02-08 05:59:23+00:00,160.9,59.83,786.25,58.3,380.5,0.0,114
2021-02-08 05:59:24+00:00,160.9,59.9,799.05,58.3,380.5,0.0,114
2021-02-08 05:59:25+00:00,160.9,60.32,807.96,58.2,380.5,0.0,114
2021-02-08 05:59:26+00:00,160.9,60.02,805.98,58.4,380.5,0.0,114
2021-02-08 05:59:27+00:00,160.9,60.26,784.28,58.3,380.5,0.0,114
2021-02-08 05:59:28+00:00,160.9,60.08,789.18,58.3,380.5,0.0,114
2021-02-08 05:59:29+00:00,160.9,59.99,802.04,58.2,380.5,0.0,114
2021-02-08 05:59:30+00:00,160.9,60.39,807.96,58.2,380.5,0.0,114
2021-02-08 05:59:31+00:00,160.9,60.11,805.98,58.3,380.5,0.0,114
2021-02-08 05:59:32+00:00,160.9,60.02,801.08,58.4,380.5,0.0,114
2021-02-08 05:59:33+00:00,160.9,59.8,777.34,58.3,380.5,0.0,114
2021-02-08 05:59:34+00:00,160.9,59.93,784.28,58.3,380.5,0.0,114
2021-02-08 05:59:35+00:00,160.9,60.36,801.02,58.2,380.5,0.0,114
2021-02-08 05:59:36+00:00,160.9,60.48,807.96,58.4,380.5,0.0,114
2021-02-08 05:59:37+00:00,160.9,60.17,804.01,58.3,380.5,0.0,114
2021-02-08 05:59:38+00:00,160.9,59.87,783.32,58.3,380.5,0.0,114
2021-02-08 05:59:39+00:00,160.9,60.2,792.17,58.3,380.5,0.0,114
2021-02-08 05:59:40+00:00,160.9,59.99,804.01,58.2,380.5,0.0,114
2021-02-08 05:59:41+00:00,160.9,59.83,808.92,58.2,380.5,0.0,114
2021-02-08 05:59:42+00:00,160.9,60.08,805.98,58.3,380.5,0.0,114
2021-02-08 05:59:43+00:00,160.9,59.83,781.29,58.3,380.5,0.0,114
2021-02-08 05:59:44+00:00,160.9,59.83,786.25,58.3,380.5,0.0,114
2021-02-08 05:59:45+00:00,160.9,59.87,800.06,58.3,380.5,0.0,114
2021-02-08 05:59:46+00:00,160.9,60.29,807.96,58.2,380.5,0.0,114
2021-02-08 05:59:47+00:00,160.9,60.05,807.0,58.4,380.5,0.0,114
2021-02-08 05:59:48+00:00,160.9,60.02,792.17,58.4,380.5,0.0,114
2021-02-08 05:59:49+00:00,160.9,60.17,779.37,58.3,380.5,0.0,114
2021-02-08 05:59:50+00:00,160.9,60.2,792.17,58.4,380.5,0.0,114
2021-02-08 05:59:51+00:00,160.9,59.93,791.16,58.4,380.5,0.0,114
2021-02-08 05:59:52+00:00,160.9,60.08,792.17,58.3,380.5,0.0,114
2021-02-08 05:59:53+00:00,160.9,59.93,805.02,58.2,380.5,0.0,114
2021-02-08 05:59:54+00:00,160.9,60.26,811.96,58.2,380.5,0.0,114
2021-02-08 05:59:55+00:00,160.9,60.08,809.99,58.3,380.5,0.0,114
2021-02-08 05:59:56+00:00,160.9,60.2,804.07,58.3,380.5,0.0,114
2021-02-08 05:59:57+00:00,160.9,60.23,799.05,58.4,380.5,0.0,114
2021-02-08 05:59:58+00:00,160.9,60.02,777.34,58.3,380.5,0.0,114
2021-02-08 05:59:59+00:00,160.9,59.96,782.25,58.3,380.5,0.0,114
2021-02-08 06:00:00+00:00,160.9,60.17,797.08,58.3,380.5,0.0,114
2021-02-08 06:00:01+00:00,160.9,60.08,806.94,58.4,380.5,0.0,114
2021-02-08 06:00:02+00:00,160.9,59.99,790.2,58.4,380.5,0.0,114
2021-02-08 06:00:03+00:00,160.9,60.08,791.21,58.3,380.5,0.0,114
2021-02-08 06:00:04+00:00,160.9,60.02,802.09,58.3,380.5,0.0,114
2021-02-08 06:00:05+00:00,160.9,60.32,808.97,58.2,380.5,0.0,114
2021-02-08 06:00:06+00:00,160.9,60.26,807.96,58.5,380.5,0.0,114
2021-02-08 06:00:07+00:00,160.9,59.83,787.21,58.3,380.5,0.0,114
2021-02-08 06:00:08+00:00,160.9,60.29,782.31,58.3,380.5,0.0,114
2021-02-08 06:00:09+00:00,160.9,60.08,796.12,58.3,380.5,0.0,114
2021-02-08 06:00:10+00:00,160.9,60.63,806.94,58.3,380.5,0.0,114
2021-02-08 06:00:11+00:00,160.9,59.83,808.92,58.3,380.5,0.0,114
2021-02-08 06:00:12+00:00,160.9,60.2,804.07,58.4,380.5,0.0,114
2021-02-08 06:00:13+00:00,160.9,60.11,780.33,58.4,380.5,0.0,114
2021-02-08 06:00:14+00:00,160.9,60.23,786.25,58.2,380.5,0.0,114
2021-02-08 06:00:15+00:00,160.9,59.96,801.02,58.2,380.5,0.0,114
2021-02-08 06:00:16+00:00,160.9,60.26,806.94,58.4,380.5,0.0,114
2021-02-08 06:00:17+00:00,160.9,59.93,787.21,58.3,380.5,0.0,114
2021-02-08 06:00:18+00:00,160.9,60.26,793.13,58.3,380.5,0.0,114
2021-02-08 06:00:19+00:00,160.9,60.14,805.02,58.4,380.5,0.0,114
2021-02-08 06:00:20+00:00,160.9,60.42,791.16,58.3,380.5,0.0,114
2021-02-08 06:00:21+00:00,160.9,60.2,794.14,58.3,380.5,0.0,114
2021-02-08 06:00:22+00:00,160.9,60.08,805.98,58.3,380.5,0.0,114
2021-02-08 06:00:23+00:00,160.9,60.17,812.92,58.3,380.5,0.0,114
2021-02-08 06:00:24+00:00,160.9,60.05,807.96,58.2,380.5,0.0,114
2021-02-08 06:00:25+00:00,160.9,60.23,804.01,58.2,380.5,0.0,114
2021-02-08 06:00:26+00:00,160.9,60.17,797.13,58.5,380.5,0.0,114
2021-02-08 06:00:27+00:00,160.9,59.93,776.39,58.3,380.5,0.0,114
2021-02-08 06:00:28+00:00,160.9,60.2,785.29,58.2,380.5,0.0,114
2021-02-08 06:00:29+00:00,160.9,60.17,800.06,58.3,380.5,0.0,114
2021-02-08 06:00:30+00:00,160.9,60.26,806.94,58.3,380.5,0.0,114
2021-02-08 06:00:31+00:00,160.9,60.02,787.21,58.3,380.5,0.0,114
2021-02-08 06:00:32+00:00,160.9,60.26,792.17,58.2,380.5,0.0,114
2021-02-08 06:00:33+00:00,160.9,60.23,805.02,58.2,380.5,0.0,114
2021-02-08 06:00:34+00:00,160.9,60.36,808.97,58.4,380.5,0.0,114
2021-02-08 06:00:35+00:00,160.9,60.29,792.23,58.4,380.5,0.0,114
2021-02-08 06:00:36+00:00,160.9,60.08,785.29,58.3,380.5,0.0,114
2021-02-08 06:00:37+00:00,160.9,60.2,798.09,58.3,380.5,0.0,114
2021-02-08 06:00:38+00:00,160.9,60.42,805.98,58.4,380.5,0.0,114
2021-02-08 06:00:39+00:00,160.9,60.23,788.23,58.3,380.5,0.0,114
2021-02-08 06:00:40+00:00,160.9,60.05,795.16,58.3,380.5,0.0,114
2021-02-08 06:00:41+00:00,160.9,60.05,805.98,58.3,380.5,0.0,114
2021-02-08 06:00:42+00:00,160.9,59.99,810.94,58.3,380.5,0.0,114
2021-02-08 06:00:43+00:00,160.9,59.99,808.97,58.4,380.5,0.0,114
2021-02-08 06:00:44+00:00,160.9,60.14,783.32,58.3,380.5,0.0,114
2021-02-08 06:00:45+00:00,160.9,60.26,783.32,58.3,380.5,0.0,114
2021-02-08 06:00:46+00:00,160.9,59.83,799.1,58.2,380.5,0.0,114
2021-02-08 06:00:47+00:00,160.9,60.2,807.96,58.4,380.5,0.0,114
2021-02-08 06:00:48+00:00,160.9,59.87,798.09,58.3,380.5,0.0,114
2021-02-08 06:00:49+00:00,160.9,59.83,785.24,58.3,380.5,0.0,114
2021-02-08 06:00:50+00:00,160.9,60.23,796.06,58.3,380.5,0.0,114
2021-02-08 06:00:51+00:00,160.9,60.08,806.94,58.3,380.5,0.0,114
2021-02-08 06:00:52+00:00,160.9,60.32,809.93,58.3,380.5,0.0,114
2021-02-08 06:00:53+00:00,160.9,59.83,805.98,58.4,380.5,0.0,114
2021-02-08 06:00:54+00:00,160.9,60.29,793.18,58.3,380.5,0.0,114
2021-02-08 06:00:55+00:00,160.9,60.36,778.36,58.4,380.5,0.0,114
2021-02-08 06:00:56+00:00,160.9,60.2,790.2,58.3,380.5,0.0,114
2021-02-08 06:00:57+00:00,160.9,60.02,804.97,58.3,380.5,0.0,114
2021-02-08 06:00:58+00:00,160.9,60.08,808.92,58.4,380.5,0.0,114
2021-02-08 06:00:59+00:00,160.9,59.96,786.25,58.3,380.5,0.0,114
2021-02-08 06:01:00+00:00,160.9,60.2,791.21,58.2,380.5,0.0,114
2021-02-08 06:01:01+00:00,160.9,60.02,804.01,58.4,380.5,0.0,114
2021-02-08 06:01:02+00:00,160.9,59.99,791.21,58.3,380.5,0.0,114
2021-02-08 06:01:03+00:00,160.9,60.32,794.14,58.4,380.5,0.0,114
2021-02-08 06:01:04+00:00,160.9,60.23,805.98,58.3,380.5,0.0,114
2021-02-08 06:01:05+00:00,160.9,59.93,809.93,58.3,380.5,0.0,114
2021-02-08 06:01:06+00:00,160.9,59.87,800.06,58.2,380.5,0.0,114
2021-02-08 06:01:07+00:00,160.9,60.26,785.29,58.3,380.5,0.0,114
2021-02-08 06:01:08+00:00,160.9,60.17,796.17,58.2,380.5,0.0,114
2021-02-08 06:01:09+00:00,160.9,60.14,805.98,58.3,380.5,0.0,114
2021-02-08 06:01:10+00:00,160.9,59.83,808.92,58.2,380.5,0.0,114
2021-02-08 06:01:11+00:00,160.9,60.2,805.98,58.2,380.5,0.0,114
2021-02-08 06:01:12+00:00,160.9,60.2,800.01,58.4,380.5,0.0,114
2021-02-08 06:01:13+00:00,160.9,60.08,784.22,58.2,380.5,0.0,114
2021-02-08 06:01:14+00:00,160.9,60.51,779.37,58.3,380.5,0.0,114
2021-02-08 06:01:15+00:00,160.9,60.14,794.09,58.3,380.5,0.0,114
2021-02-08 06:01:16+00:00,160.9,60.05,805.98,58.3,380.5,0.0,114
2021-02-08 06:01:17+00:00,160.9,60.2,795.1,58.2,380.5,0.0,114
2021-02-08 06:01:18+00:00,160.9,59.9,790.2,58.2,380.5,0.0,114
2021-02-08 06:01:19+00:00,160.9,60.08,801.08,58.2,380.5,0.0,114
2021-02-08 06:01:20+00:00,160.9,60.14,807.96,58.3,380.5,0.0,114
2021-02-08 06:01:21+00:00,160.9,59.96,808.97,58.5,380.5,0.0,114
2021-02-08 06:01:22+00:00,160.9,60.05,796.12,58.4,380.5,0.0,114
2021-02-08 06:01:23+00:00,160.9,60.05,781.29,58.2,380.5,0.0,114
2021-02-08 06:01:24+00:00,160.9,59.99,792.17,58.3,380.5,0.0,114
2021-02-08 06:01:25+00:00,160.9,60.08,804.01,58.3,380.5,0.0,114
2021-02-08 06:01:26+00:00,160.9,60.26,807.9,58.2,380.5,0.0,114
2021-02-08 06:01:27+00:00,160.9,60.17,804.97,58.4,380.5,0.0,114
2021-02-08 06:01:28+00:00,160.9,59.96,782.36,58.3,380.5,0.0,114
2021-02-08 06:01:29+00:00,160.9,59.8,784.33,58.3,380.5,0.0,114
2021-02-08 06:01:30+00:00,160.9,59.96,799.1,58.2,380.5,0.0,114
2021-02-08 06:01:31+00:00,160.9,59.99,808.01,58.3,380.5,0.0,114
2021-02-08 06:01:32+00:00,160.9,60.17,807.0,58.4,380.5,0.0,114
2021-02-08 06:01:33+00:00,160.9,60.02,784.28,58.3,380.5,0.0,114
2021-02-08 06:01:34+00:00,160.9,60.29,787.21,58.4,380.5,0.0,114
2021-02-08 06:01:35+00:00,160.9,60.02,782.25,58.4,380.5,0.0,114
2021-02-08 06:01:36+00:00,160.9,60.08,798.09,58.3,380.5,0.0,114
2021-02-08 06:01:37+00:00,160.9,60.05,812.86,58.2,380.5,0.0,114
2021-02-08 06:01:38+00:00,160.9,60.48,815.85,58.3,380.5,0.0,114
2021-02-08 06:01:39+00:00,160.9,60.39,811.9,58.5,380.5,0.0,114
2021-02-08 06:01:40+00:00,160.9,59.99,794.14,58.3,380.5,0.0,114
2021-02-08 06:01:41+00:00,160.9,60.17,779.37,58.3,380.5,0.0,114
2021-02-08 06:01:42+00:00,160.9,60.39,792.17,58.3,380.5,0.0,114
2021-02-08 06:01:43+00:00,160.9,60.11,804.97,58.3,380.5,0.0,114
2021-02-08 06:01:44+00:00,160.9,60.02,808.92,58.5,380.5,0.0,114
2021-02-08 06:01:45+00:00,160.9,60.08,801.98,58.3,380.5,0.0,114
2021-02-08 06:01:46+00:00,160.9,60.23,781.29,58.3,380.5,0.0,114
2021-02-08 06:01:47+00:00,160.9,59.83,791.21,58.2,380.5,0.0,114
2021-02-08 06:01:48+00:00,160.9,60.54,804.01,58.3,380.5,0.0,114
2021-02-08 06:01:49+00:00,160.9,60.02,808.92,58.3,380.5,0.0,114
2021-02-08 06:01:50+00:00,160.9,60.36,807.96,58.2,380.5,0.0,114
2021-02-08 06:01:51+00:00,160.9,59.99,802.04,58.4,380.5,0.0,114
2021-02-08 06:01:52+00:00,160.9,59.9,779.37,58.3,380.5,0.0,114
2021-02-08 06:01:53+00:00,160.9,59.99,781.29,58.3,380.5,0.0,114
2021-02-08 06:01:54+00:00,160.9,59.93,798.03,58.2,380.5,0.0,114
2021-02-08 06:01:55+00:00,160.9,59.9,808.92,58.2,380.5,0.0,114
2021-02-08 06:01:56+00:00,160.9,60.08,805.98,58.4,380.5,0.0,114
2021-02-08 06:01:57+00:00,160.9,60.14,784.28,58.3,380.5,0.0,114
2021-02-08 06:01:58+00:00,160.9,60.23,789.24,58.2,380.5,0.0,114
2021-02-08 06:01:59+00:00,160.9,59.99,804.01,58.2,380.5,0.0,114
2021-02-08 06:02:00+00:00,160.9,60.08,808.97,58.4,380.5,0.0,114
2021-02-08 06:02:01+00:00,160.9,59.83,805.02,58.3,380.5,0.0,114
2021-02-08 06:02:02+00:00,160.9,59.99,784.28,58.3,380.5,0.0,114
2021-02-08 06:02:03+00:00,160.9,60.17,793.13,58.4,380.5,0.0,114
2021-02-08 06:02:04+00:00,160.9,60.05,797.13,58.3,380.5,0.0,114
2021-02-08 06:02:05+00:00,160.9,60.02,791.16,58.3,380.5,0.0,114
2021-02-08 06:02:06+00:00,160.9,59.83,804.97,58.2,380.5,0.0,114
2021-02-08 06:02:07+00:00,160.9,60.02,813.87,58.3,380.5,0.0,114
2021-02-08 06:02:08+00:00,160.9,60.36,812.92,58.2,380.5,0.0,114
2021-02-08 06:02:09+00:00,160.9,60.17,807.0,58.4,380.5,0.0,114
2021-02-08 06:02:10+00:00,160.9,60.17,783.26,58.3,380.5,0.0,114
2021-02-08 06:02:11+00:00,160.9,60.11,784.28,58.4,380.5,0.0,114
2021-02-08 06:02:12+00:00,160.9,60.02,798.03,58.3,380.5,0.0,114
2021-02-08 06:02:13+00:00,160.9,60.08,807.96,58.4,380.5,0.0,114
2021-02-08 06:02:14+00:00,160.9,59.99,799.05,58.3,380.5,0.0,114
2021-02-08 06:02:15+00:00,160.9,59.96,785.29,58.3,380.5,0.0,114
2021-02-08 06:02:16+00:00,160.9,60.08,796.12,58.3,380.5,0.0,114
2021-02-08 06:02:17+00:00,160.9,60.02,805.98,58.3,380.5,0.0,114
2021-02-08 06:02:18+00:00,160.9,60.2,808.92,58.3,380.5,0.0,114
2021-02-08 06:02:19+00:00,160.9,60.11,805.02,58.3,380.5,0.0,114
2021-02-08 06:02:20+00:00,160.9,59.99,799.1,58.4,380.5,0.0,114
2021-02-08 06:02:21+00:00,160.9,59.83,776.39,58.3,380.5,0.0,114
2021-02-08 06:02:22+00:00,160.9,60.36,784.28,58.2,380.5,0.0,114
2021-02-08 06:02:23+00:00,160.9,60.17,800.01,58.2,380.5,0.0,114
2021-02-08 06:02:24+00:00,160.9,60.11,806.94,58.4,380.5,0.0,114
2021-02-08 06:02:25+00:00,160.9,59.83,802.04,58.3,380.5,0.0,114
2021-02-08 06:02:26+00:00,160.9,60.17,783.26,58.3,380.5,0.0,114
2021-02-08 06:02:27+00:00,160.9,60.2,792.17,58.2,380.5,0.0,114
2021-02-08 06:02:28+00:00,160.9,59.99,805.02,58.5,380.5,0.0,114
2021-02-08 06:02:29+00:00,160.9,60.48,804.01,58.3,380.5,0.0,114
2021-02-08 06:02:30+00:00,160.9,60.05,786.25,58.3,380.5,0.0,114
2021-02-08 06:02:31+00:00,160.9,60.17,796.12,58.3,380.5,0.0,114
2021-02-08 06:02:32+00:00,160.9,59.87,806.94,58.4,380.5,0.0,114
2021-02-08 06:02:33+00:00,160.9,60.11,795.1,58.3,380.5,0.0,114
2021-02-08 06:02:34+00:00,160.9,59.9,790.2,58.3,380.5,0.0,114
2021-02-08 06:02:35+00:00,160.9,60.29,802.04,58.3,380.5,0.0,114
2021-02-08 06:02:36+00:00,160.9,59.9,809.93,58.3,380.5,0.0,114
2021-02-08 06:02:37+00:00,160.9,60.02,809.93,58.3,380.5,0.0,114
2021-02-08 06:02:38+00:00,160.9,60.02,803.0,58.4,380.5,0.0,114
2021-02-08 06:02:39+00:00,160.9,60.08,780.33,58.4,380.5,0.0,114
2021-02-08 06:02:40+00:00,160.9,59.77,788.23,58.2,380.5,0.0,114
2021-02-08 06:02:41+00:00,160.9,60.08,801.08,58.3,380.5,0.0,114
2021-02-08 06:02:42+00:00,160.9,60.11,808.92,58.4,380.5,0.0,114
2021-02-08 06:02:43+00:00,160.9,60.14,794.14,58.4,380.5,0.0,114
2021-02-08 06:02:44+00:00,160.9,60.11,787.27,58.2,380.5,0.0,114
2021-02-08 06:02:45+00:00,160.9,59.99,797.13,58.3,380.5,0.0,114
2021-02-08 06:02:46+00:00,160.9,60.2,805.98,58.2,380.5,0.0,114
2021-02-08 06:02:47+00:00,160.9,60.02,807.96,58.2,380.5,0.0,114
2021-02-08 06:02:48+00:00,160.9,60.02,804.01,58.4,380.5,0.0,114
2021-02-08 06:02:49+00:00,160.9,60.11,779.32,58.4,380.5,0.0,114
2021-02-08 06:02:50+00:00,160.9,60.23,786.25,58.3,380.5,0.0,114
2021-02-08 06:02:51+00:00,160.9,60.02,801.02,58.3,380.5,0.0,114
2021-02-08 06:02:52+00:00,160.9,60.51,807.96,58.3,380.5,0.0,114
2021-02-08 06:02:53+00:00,160.9,59.99,805.98,58.4,380.5,0.0,114
2021-02-08 06:02:54+00:00,160.9,59.83,796.12,58.3,380.5,0.0,114
2021-02-08 06:02:55+00:00,160.9,60.11,780.33,58.3,380.5,0.0,114
2021-02-08 06:02:56+00:00,160.9,60.2,794.14,58.4,380.5,0.0,114
2021-02-08 06:02:57+00:00,160.9,59.87,803.0,58.3,380.5,0.0,114
2021-02-08 06:02:58+00:00,160.9,60.11,789.18,58.4,380.5,0.0,114
2021-02-08 06:02:59+00:00,160.9,60.02,799.05,58.3,380.5,0.0,114
2021-02-08 06:03:00+00:00,160.9,60.17,808.92,58.4,380.5,0.0,114
2021-02-08 06:03:01+00:00,160.9,59.74,806.04,58.3,380.5,0.0,114
2021-02-08 06:03:02+00:00,160.9,59.93,788.23,58.3,380.5,0.0,114
2021-02-08 06:03:03+00:00,160.9,60.14,797.13,58.2,380.5,0.0,114
2021-02-08 06:03:04+00:00,160.9,60.11,805.98,58.3,380.5,0.0,114
2021-02-08 06:03:05+00:00,160.9,59.96,809.93,58.3,380.5,0.0,114
2021-02-08 06:03:06+00:00,160.9,59.96,799.05,58.3,380.5,0.0,114
2021-02-08 06:03:07+00:00,160.9,59.83,782.31,58.3,380.5,0.0,114
2021-02-08 06:03:08+00:00,160.9,59.83,795.1,58.3,380.5,0.0,114
2021-02-08 06:03:09+00:00,160.9,60.05,805.98,58.2,380.5,0.0,114
2021-02-08 06:03:10+00:00,160.9,60.32,809.93,58.3,380.5,0.0,114
2021-02-08 06:03:11+00:00,160.9,59.9,805.98,58.4,380.5,0.0,114
2021-02-08 06:03:12+00:00,160.9,59.83,783.26,58.3,380.5,0.0,114
2021-02-08 06:03:13+00:00,160.9,59.99,784.28,58.3,380.5,0.0,114
2021-02-08 06:03:14+00:00,160.9,60.29,799.1,58.2,380.5,0.0,114
2021-02-08 06:03:15+00:00,160.9,60.17,807.96,58.2,380.5,0.0,114
2021-02-08 06:03:16+00:00,160.9,60.17,807.96,58.4,380.5,0.0,114
2021-02-08 06:03:17+00:00,160.9,60.39,799.1,58.3,380.5,0.0,114
2021-02-08 06:03:18+00:00,160.9,60.02,778.36,58.4,380.5,0.0,114
2021-02-08 06:03:19+00:00,160.9,59.8,789.18,58.3,380.5,0.0,114
2021-02-08 06:03:20+00:00,160.9,59.83,804.01,58.3,380.5,0.0,114
2021-02-08 06:03:21+00:00,160.9,59.9,809.93,58.3,380.5,0.0,114
2021-02-08 06:03:22+00:00,160.9,59.93,799.05,58.4,380.5,0.0,114
2021-02-08 06:03:23+00:00,160.9,59.74,783.32,58.3,380.5,0.0,114
2021-02-08 06:03:24+00:00,160.9,59.99,795.1,58.4,380.5,0.0,114
2021-02-08 06:03:25+00:00,160.9,60.26,801.02,58.3,380.5,0.0,114
2021-02-08 06:03:26+00:00,160.9,59.93,789.24,58.4,380.5,0.0,114
2021-02-08 06:03:27+00:00,160.9,60.2,798.09,58.3,380.5,0.0,114
2021-02-08 06:03:28+00:00,160.9,60.36,809.93,58.3,380.5,0.0,114
2021-02-08 06:03:29+00:00,160.9,60.17,811.9,58.3,380.5,0.0,114
2021-02-08 06:03:30+00:00,160.9,60.36,807.0,58.3,380.5,0.0,114
2021-02-08 06:03:31+00:00,160.9,60.39,801.02,58.2,380.5,0.0,114
2021-02-08 06:03:32+00:00,160.9,60.17,798.09,58.3,380.5,0.0,114
2021-02-08 06:03:33+00:00,160.9,60.29,774.41,58.3,380.5,0.0,114
2021-02-08 06:03:34+00:00,160.9,60.32,784.28,58.2,380.5,0.0,114
2021-02-08 06:03:35+00:00,160.9,60.14,801.02,58.3,380.5,0.0,114
2021-02-08 06:03:36+00:00,160.9,60.05,808.92,58.4,380.5,0.0,114
2021-02-08 06:03:37+00:00,160.9,59.83,803.0,58.3,380.5,0.0,114
2021-02-08 06:03:38+00:00,160.9,59.83,784.28,58.3,380.5,0.0,114
2021-02-08 06:03:39+00:00,160.9,60.6,792.17,58.3,380.5,0.0,114
2021-02-08 06:03:40+00:00,160.9,59.93,804.97,58.4,380.5,0.0,114
2021-02-08 06:03:41+00:00,160.9,60.08,790.2,58.3,380.5,0.0,114
2021-02-08 06:03:42+00:00,160.9,59.83,798.09,58.3,380.5,0.0,114
2021-02-08 06:03:43+00:00,160.9,59.83,810.94,58.3,380.5,0.0,114
2021-02-08 06:03:44+00:00,160.9,59.93,811.9,58.4,380.5,0.0,114
2021-02-08 06:03:45+00:00,160.9,59.93,790.2,58.3,380.5,0.0,114
2021-02-08 06:03:46+00:00,160.9,59.83,795.1,58.3,380.5,0.0,114
2021-02-08 06:03:47+00:00,160.9,60.08,805.98,58.3,380.5,0.0,114
2021-02-08 06:03:48+00:00,160.9,60.23,810.89,58.3,380.5,0.0,114
2021-02-08 06:03:49+00:00,160.9,59.96,809.93,58.3,380.5,0.0,114
2021-02-08 06:03:50+00:00,160.9,60.14,804.01,58.4,380.5,0.0,114
2021-02-08 06:03:51+00:00,160.9,59.87,796.17,58.3,380.5,0.0,114
2021-02-08 06:03:52+00:00,160.9,59.93,777.34,58.4,380.5,0.0,114
2021-02-08 06:03:53+00:00,160.9,60.26,790.2,58.3,380.5,0.0,114
2021-02-08 06:03:54+00:00,160.9,60.17,803.0,58.3,380.5,0.0,114
2021-02-08 06:03:55+00:00,160.9,59.83,807.96,58.4,380.5,0.0,114
2021-02-08 06:03:56+00:00,160.9,60.14,799.05,58.3,380.5,0.0,114
2021-02-08 06:03:57+00:00,160.9,60.08,784.28,58.2,380.5,0.0,114
2021-02-08 06:03:58+00:00,160.9,60.11,795.1,58.3,380.5,0.0,114
2021-02-08 06:03:59+00:00,160.9,59.99,805.98,58.2,380.5,0.0,114
2021-02-08 06:04:00+00:00,160.9,60.02,809.93,58.4,380.5,0.0,114
2021-02-08 06:04:01+00:00,160.9,59.9,791.16,58.4,380.5,0.0,114
2021-02-08 06:04:02+00:00,160.9,59.9,785.24,58.3,380.5,0.0,114
2021-02-08 06:04:03+00:00,160.9,60.26,797.08,58.3,380.5,0.0,114
2021-02-08 06:04:04+00:00,160.9,59.96,805.98,58.4,380.5,0.0,114
2021-02-08 06:04:05+00:00,160.9,59.83,793.13,58.4,380.5,0.0,114
2021-02-08 06:04:06+00:00,160.9,60.02,790.2,58.3,380.5,0.0,114
2021-02-08 06:04:07+00:00,160.9,60.08,801.08,58.2,380.5,0.0,114
2021-02-08 06:04:08+00:00,160.9,60.02,809.93,58.2,380.5,0.0,114
2021-02-08 06:04:09+00:00,160.9,60.02,809.93,58.2,380.5,0.0,114
2021-02-08 06:04:10+00:00,160.9,60.23,805.98,58.5,380.5,0.0,114
2021-02-08 06:04:11+00:00,160.9,60.05,786.25,58.3,380.5,0.0,114
2021-02-08 06:04:12+00:00,160.9,60.11,780.33,58.3,380.5,0.0,114
2021-02-08 06:04:13+00:00,160.9,60.23,795.1,58.2,380.5,0.0,114
2021-02-08 06:04:14+00:00,160.9,59.9,805.98,58.3,380.5,0.0,114
